"No","Category","CategoryOfSequences_E","FXY1","Title_E","SubTitle_E","FXY2","ElementName_E","ExistingElementName_E","Note_E","Status"
4040,"12","Single level report sequences (satellite data)","312053","(Ocean wave spectra)",,"106036","Replication descriptor","Replicate 6 descriptors 36 times",,"Operational"
4041,"12","Single level report sequences (satellite data)","312053","(Ocean wave spectra)",,"005030","Direction (spectral)","Direction (spectral)",,"Operational"
4042,"12","Single level report sequences (satellite data)","312053","(Ocean wave spectra)",,"104024","Replication descriptor","Replicate 4 descriptors 24 times",,"Operational"
4043,"12","Single level report sequences (satellite data)","312053","(Ocean wave spectra)",,"201130","Change data width","Change data width",,"Operational"
4044,"12","Single level report sequences (satellite data)","312053","(Ocean wave spectra)",,"006030","Wave number (spectral)","Wave number (spectral)",,"Operational"
4045,"12","Single level report sequences (satellite data)","312053","(Ocean wave spectra)",,"201000","Change data width","Cancel operator",,"Operational"
4046,"12","Single level report sequences (satellite data)","312053","(Ocean wave spectra)",,"022161","Wave spectra","Wave spectra",,"Operational"
4047,"12","Single level report sequences (satellite data)","312053","(Ocean wave spectra)",,"033044","ASAR quality information","ASAR quality",,"Operational"
4048,"12","Single level report sequences (satellite data)","312055","(ASCAT level 1b cell information)",,"005033","Pixel size on horizontal - 1","Pixel size on horizontal-1",,"Operational"
4049,"12","Single level report sequences (satellite data)","312055","(ASCAT level 1b cell information)",,"005040","Orbit number","Orbit number",,"Operational"
4050,"12","Single level report sequences (satellite data)","312055","(ASCAT level 1b cell information)",,"006034","Cross-track cell number","Cross track cell number",,"Operational"
4051,"12","Single level report sequences (satellite data)","312055","(ASCAT level 1b cell information)",,"010095","Height of atmosphere used","Height of atmosphere used",,"Operational"
4052,"12","Single level report sequences (satellite data)","312055","(ASCAT level 1b cell information)",,"021157","Loss per unit length of atmosphere used","Loss per unit length of atmosphere used",,"Operational"
4053,"12","Single level report sequences (satellite data)","312056","(Scatterometer wind cell information)",,"025060","Software identification","Software identification",,"Operational"
4054,"12","Single level report sequences (satellite data)","312056","(Scatterometer wind cell information)",,"001032","Generating application","Generating application",,"Operational"
4055,"12","Single level report sequences (satellite data)","312056","(Scatterometer wind cell information)",,"011082","Model wind speed at 10m","Model wind speed at 10 m",,"Operational"
4056,"12","Single level report sequences (satellite data)","312056","(Scatterometer wind cell information)",,"011081","Model wind direction at 10m","Model wind direction at 10 m",,"Operational"
4057,"12","Single level report sequences (satellite data)","312056","(Scatterometer wind cell information)",,"020095","Ice probability","Ice probability",,"Operational"
4058,"12","Single level report sequences (satellite data)","312056","(Scatterometer wind cell information)",,"020096","Ice age (""A"" parameter)","Ice age (a-parameter)",,"Operational"
4059,"12","Single level report sequences (satellite data)","312056","(Scatterometer wind cell information)",,"021155","Wind vector cell quality","Wind vector cell quality",,"Operational"
4060,"12","Single level report sequences (satellite data)","312056","(Scatterometer wind cell information)",,"201133","Change data width","Increase data width by 5 bits",,"Operational"
4061,"12","Single level report sequences (satellite data)","312056","(Scatterometer wind cell information)",,"021101","Number of vector ambiguities","Number of vector ambiguities",,"Operational"
4062,"12","Single level report sequences (satellite data)","312056","(Scatterometer wind cell information)",,"021102","Index of selected wind vector","Index of selected wind vector",,"Operational"
4063,"12","Single level report sequences (satellite data)","312056","(Scatterometer wind cell information)",,"201000","Change data width","Cancel change data width",,"Operational"
4064,"12","Single level report sequences (satellite data)","312057","(Ambiguous wind data)",,"201130","Change data width","Increase data width by 2 bits",,"Operational"
4065,"12","Single level report sequences (satellite data)","312057","(Ambiguous wind data)",,"202129","Change scale","Increase scaling by 10**1",,"Operational"
4066,"12","Single level report sequences (satellite data)","312057","(Ambiguous wind data)",,"011012","Wind speed at 10 m","Wind speed at 10 m",,"Operational"
4067,"12","Single level report sequences (satellite data)","312057","(Ambiguous wind data)",,"202000","Change scale","Cancel change scaling",,"Operational"
4068,"12","Single level report sequences (satellite data)","312057","(Ambiguous wind data)",,"201000","Change data width","Cancel change data width",,"Operational"
4069,"12","Single level report sequences (satellite data)","312057","(Ambiguous wind data)",,"201131","Change data width","Increase data width by 3 bits",,"Operational"
4070,"12","Single level report sequences (satellite data)","312057","(Ambiguous wind data)",,"202129","Change scale","Increase scaling by 10**1",,"Operational"
4071,"12","Single level report sequences (satellite data)","312057","(Ambiguous wind data)",,"011011","Wind direction at 10 m","Wind direction at 10 m",,"Operational"
4072,"12","Single level report sequences (satellite data)","312057","(Ambiguous wind data)",,"202000","Change scale","Cancel change scaling",,"Operational"
4073,"12","Single level report sequences (satellite data)","312057","(Ambiguous wind data)",,"201000","Change data width","Cancel change data width",,"Operational"
4074,"12","Single level report sequences (satellite data)","312057","(Ambiguous wind data)",,"021156","Backscatter distance","Backscatter distance",,"Operational"
4075,"12","Single level report sequences (satellite data)","312057","(Ambiguous wind data)",,"021104","Likelihood computed for solution","Likelihood computed for solution",,"Operational"
4076,"12","Single level report sequences (satellite data)","312058","(ASCAT level 1b data)",,"301125","ASCAT header information","ASCAT header information",,"Operational"
4077,"12","Single level report sequences (satellite data)","312058","(ASCAT level 1b data)",,"301011",,"Date information",,"Operational"
4078,"12","Single level report sequences (satellite data)","312058","(ASCAT level 1b data)",,"301013",,"Time information",,"Operational"
4079,"12","Single level report sequences (satellite data)","312058","(ASCAT level 1b data)",,"301021",,"Position information",,"Operational"
4080,"12","Single level report sequences (satellite data)","312058","(ASCAT level 1b data)",,"312055","ASCAT level 1b cell information","ASCAT level 1b cell information",,"Operational"
4081,"12","Single level report sequences (satellite data)","312058","(ASCAT level 1b data)",,"021150","Beam collocation","Beam co-location",,"Operational"
4082,"12","Single level report sequences (satellite data)","312058","(ASCAT level 1b data)",,"101003","Replication descriptor","Repeat next 1 descriptor 3 times",,"Operational"
4083,"12","Single level report sequences (satellite data)","312058","(ASCAT level 1b data)",,"321030","ASCAT sigma-0 information","ASCAT sigma-0 information",,"Operational"
4084,"12","Single level report sequences (satellite data)","312059","(Scatterometer wind data)",,"312056","Scatterometer wind cell information","Scatterometer wind cell information",,"Operational"
4085,"12","Single level report sequences (satellite data)","312059","(Scatterometer wind data)",,"101000","Replication descriptor","Delayed replication of next 1 descriptor",,"Operational"
4086,"12","Single level report sequences (satellite data)","312059","(Scatterometer wind data)",,"031001","Delayed descriptor replication factor","Delayed replication factor",,"Operational"
4087,"12","Single level report sequences (satellite data)","312059","(Scatterometer wind data)",,"312057","Ambiguous wind data","Ambiguous wind data",,"Operational"
4088,"12","Single level report sequences (satellite data)","312060","(Scatterometer soil moisture data)",,"025060","Software identification","Software identification",,"Operational"
4089,"12","Single level report sequences (satellite data)","312060","(Scatterometer soil moisture data)",,"025062","Database identification","Database identification",,"Operational"
4090,"12","Single level report sequences (satellite data)","312060","(Scatterometer soil moisture data)",,"040001","Surface soil moisture (ms)","Surface soil moisture (ms)",,"Operational"
4091,"12","Single level report sequences (satellite data)","312060","(Scatterometer soil moisture data)",,"040002","Estimated error in surface soil moisture","Estimated error in surface soil moisture",,"Operational"
4092,"12","Single level report sequences (satellite data)","312060","(Scatterometer soil moisture data)",,"021062","Backscatter","Extrapolated backscatter at 40 deg incidence angle (sigma0_40)",,"Operational"
4093,"12","Single level report sequences (satellite data)","312060","(Scatterometer soil moisture data)",,"021151","Estimated error in sigma-0 at 40 degrees incidence angle","Estimated error in sigma 0 at 40 deg incidence angle",,"Operational"
